attempt    arraySize    insertionSortTime    mergeSortTime    diffTime
0    137    0.000025    0.000044    0.000019
0    138    0.000024    0.000044    0.000020
0    139    0.000026    0.000045    0.000019
0    140    0.000025    0.000045    0.000020
0    141    0.000025    0.000045    0.000020
0    142    0.000029    0.000045    0.000016
0    143    0.000026    0.000046    0.000020
0    144    0.000027    0.000046    0.000019
0    145    0.000027    0.000047    0.000020
0    146    0.000027    0.000047    0.000020
0    147    0.000027    0.000048    0.000021
0    148    0.000030    0.000048    0.000018
0    149    0.000030    0.000048    0.000018
0    150    0.000031    0.000048    0.000017
1    20    0.000001    0.000005    0.000004
1    21    0.000001    0.000006    0.000005
1    22    0.000001    0.000005    0.000004
1    23    0.000002    0.000007    0.000005
1    24    0.000003    0.000008    0.000005
1    25    0.000003    0.000007    0.000004
1    26    0.000002    0.000007    0.000005
1    27    0.000002    0.000006    0.000004
1    28    0.000001    0.000007    0.000006
1    29    0.000002    0.000008    0.000006
1    30    0.000002    0.000008    0.000006
1    31    0.000003    0.000008    0.000005
1    32    0.000002    0.000008    0.000006
1    33    0.000003    0.000009    0.000006
1    34    0.000003    0.000009    0.000006
1    35    0.000002    0.000010    0.000008
1    36    0.000003    0.000010    0.000007
1    37    0.000003    0.000010    0.000007
1    38    0.000003    0.000010    0.000007
1    39    0.000003    0.000011    0.000008
1    40    0.000004    0.000011    0.000007
1    41    0.000003    0.000011    0.000008
1    42    0.000003    0.000012    0.000009
1    43    0.000004    0.000012    0.000008
1    44    0.000003    0.000012    0.000009
1    45    0.000004    0.000013    0.000009
1    46    0.000004    0.000013    0.000009
1    47    0.000004    0.000014    0.000010
1    48    0.000004    0.000013    0.000009
1    49    0.000004    0.000013    0.000009
1    50    0.000004    0.000014    0.000010
1    51    0.000005    0.000015    0.000010
1    52    0.000005    0.000015    0.000010
1    53    0.000006    0.000015    0.000009
1    54    0.000006    0.000015    0.000009
1    55    0.000005    0.000016    0.000011
1    56    0.000006    0.000016    0.000010
1    57    0.000005    0.000016    0.000011
1    58    0.000005    0.000016    0.000011
1    59    0.000006    0.000016    0.000010
1    60    0.000007    0.000017    0.000010
1    61    0.000005    0.000017    0.000012
1    62    0.000005    0.000018    0.000013
1    63    0.000007    0.000018    0.000011
1    64    0.000006    0.000017    0.000011
1    65    0.000007    0.000019    0.000012
1    66    0.000007    0.000019    0.000012
1    67    0.000007    0.000020    0.000013
1    68    0.000007    0.000020    0.000013
1    69    0.000007    0.000020    0.000013
1    70    0.000007    0.000020    0.000013
1    71    0.000008    0.000021    0.000013
1    72    0.000008    0.000021    0.000013
1    73    0.000009    0.000022    0.000013
1    74    0.000008    0.000022    0.000014
1    75    0.000009    0.000022    0.000013
1    76    0.000010    0.000022    0.000012
1    77    0.000009    0.000023    0.000014
1    78    0.000009    0.000024    0.000015
1    79    0.000010    0.000024    0.000014
1    80    0.000010    0.000024    0.000014
1    81    0.000008    0.000024    0.000016
1    82    0.000010    0.000025    0.000015
1    83    0.000009    0.000025    0.000016
1    84    0.000011    0.000025    0.000014
1    85    0.000011    0.000026    0.000015
1    86    0.000011    0.000026    0.000015
1    87    0.000011    0.000026    0.000015
1    88    0.000011    0.000027    0.000016
1    89    0.000012    0.000027    0.000015
1    90    0.000013    0.000027    0.000014
1    91    0.000012    0.000027    0.000015
1    92    0.000013    0.000027    0.000014
1    93    0.000012    0.000028    0.000016
1    94    0.000013    0.000029    0.000016
1    95    0.000013    0.000029    0.000016
1    96    0.000013    0.000029    0.000016
1    97    0.000013    0.000029    0.000016
1    98    0.000013    0.000029    0.000016
1    99    0.000012    0.000030    0.000018
1    100    0.000014    0.000031    0.000017
1    101    0.000015    0.000031    0.000016
1    102    0.000014    0.000030    0.000016
1    103    0.000016    0.000032    0.000016
1    104    0.000013    0.000031    0.000018
1    105    0.000014    0.000032    0.000018
1    106    0.000017    0.000033    0.000016
1    107    0.000016    0.000033    0.000017
1    108    0.000016    0.000033    0.000017
1    109    0.000016    0.000034    0.000018
1    110    0.000015    0.000034    0.000019
1    111    0.000017    0.000033    0.000016
1    112    0.000016    0.000034    0.000018
1    113    0.000017    0.000034    0.000017
1    114    0.000016    0.000035    0.000019
1    115    0.000018    0.000035    0.000017
1    116    0.000019    0.000036    0.000017
1    117    0.000018    0.000037    0.000019
1    118    0.000019    0.000037    0.000018
1    119    0.000021    0.000037    0.000016
1    120    0.000020    0.000037    0.000017
1    121    0.000018    0.000038    0.000020
1    122    0.000022    0.000038    0.000016
1    123    0.000022    0.000038    0.000016
1    124    0.000019    0.000038    0.000019
1    125    0.000020    0.000039    0.000019
1    126    0.000021    0.000040    0.000019
1    127    0.000020    0.000039    0.000019
1    128    0.000021    0.000039    0.000018
1    129    0.000022    0.000040    0.000018
1    130    0.000023    0.000041    0.000018
1    131    0.000023    0.000042    0.000019
1    132    0.000022    0.000042    0.000020
1    133    0.000022    0.000043    0.000021
1    134    0.000026    0.000043    0.000017
1    135    0.000025    0.000043    0.000018
1    136    0.000025    0.000043    0.000018
1    137    0.000025    0.000044    0.000019
1    138    0.000026    0.000044    0.000018
1    139    0.000025    0.000044    0.000019
1    140    0.000025    0.000045    0.000020
1    141    0.000025    0.000046    0.000021
1    142    0.000056    0.000046    0.000010
1    143    0.000025    0.000046    0.000021
1    144    0.000028    0.000045    0.000017
1    145    0.000026    0.000046    0.000020
1    146    0.000026    0.000048    0.000022
1    147    0.000030    0.000047    0.000017
1    148    0.000029    0.000048    0.000019
1    149    0.000028    0.000048    0.000020
1    150    0.000030    0.000048    0.000018
2    20    0.000001    0.000005    0.000004
2    21    0.000001    0.000005    0.000004
2    22    0.000001    0.000006    0.000005
2    23    0.000001    0.000006    0.000005
2    24    0.000002    0.000006    0.000004
2    25    0.000002    0.000006    0.000004
2    26    0.000002    0.000007    0.000005
2    27    0.000001    0.000007    0.000006
2    28    0.000002    0.000007    0.000005
2    29    0.000002    0.000007    0.000005
2    30    0.000001    0.000007    0.000006
2    31    0.000002    0.000008    0.000006
2    32    0.000003    0.000008    0.000005
2    33    0.000002    0.000008    0.000006
2    34    0.000003    0.000009    0.000006
2    35    0.000003    0.000010    0.000007
2    36    0.000003    0.000010    0.000007
2    37    0.000003    0.000009    0.000006
2    38    0.000003    0.000010    0.000007
2    39    0.000003    0.000011    0.000008
2    40    0.000002    0.000010    0.000008
2    41    0.000004    0.000011    0.000007
2    42    0.000004    0.000012    0.000008
2    43    0.000004    0.000012    0.000008
2    44    0.000003    0.000013    0.000010
2    45    0.000004    0.000012    0.000008
2    46    0.000003    0.000012    0.000009
2    47    0.000005    0.000013    0.000008
2    48    0.000005    0.000013    0.000008
2    49    0.000004    0.000013    0.000009
2    50    0.000004    0.000014    0.000010
2    51    0.000005    0.000015    0.000010
2    52    0.000004    0.000015    0.000011
2    53    0.000004    0.000014    0.000010
2    54    0.000005    0.000015    0.000010
2    55    0.000005    0.000015    0.000010
2    56    0.000005    0.000015    0.000010
2    57    0.000005    0.000016    0.000011
2    58    0.000006    0.000017    0.000011
2    59    0.000006    0.000017    0.000011
2    60    0.000006    0.000016    0.000010
2    61    0.000006    0.000017    0.000011
2    62    0.000007    0.000018    0.000011
2    63    0.000007    0.000018    0.000011
2    64    0.000006    0.000018    0.000012
2    65    0.000007    0.000019    0.000012
2    66    0.000007    0.000019    0.000012
2    67    0.000006    0.000020    0.000014
2    68    0.000007    0.000020    0.000013
2    69    0.000007    0.000020    0.000013
2    70    0.000008    0.000020    0.000012
2    71    0.000009    0.000021    0.000012
2    72    0.000008    0.000021    0.000013
2    73    0.000008    0.000021    0.000013
2    74    0.000009    0.000023    0.000014
2    75    0.000007    0.000023    0.000016
2    76    0.000009    0.000023    0.000014
2    77    0.000008    0.000023    0.000015
2    78    0.000009    0.000024    0.000015
2    79    0.000009    0.000024    0.000015
2    80    0.000009    0.000024    0.000015
2    81    0.000010    0.000025    0.000015
2    82    0.000010    0.000025    0.000015
2    83    0.000009    0.000024    0.000015
2    84    0.000011    0.000025    0.000014
2    85    0.000011    0.000025    0.000014
2    86    0.000011    0.000026    0.000015
2    87    0.000011    0.000026    0.000015
2    88    0.000011    0.000026    0.000015
2    89    0.000012    0.000027    0.000015
2    90    0.000012    0.000027    0.000015
2    91    0.000013    0.000028    0.000015
2    92    0.000012    0.000028    0.000016
2    93    0.000012    0.000028    0.000016
2    94    0.000012    0.000029    0.000017
2    95    0.000012    0.000029    0.000017
2    96    0.000012    0.000029    0.000017
2    97    0.000011    0.000028    0.000017
2    98    0.000012    0.000029    0.000017
2    99    0.000013    0.000030    0.000017
2    100    0.000014    0.000031    0.000017
2    101    0.000013    0.000031    0.000018
2    102    0.000015    0.000031    0.000016
2    103    0.000017    0.000032    0.000015
2    104    0.000014    0.000032    0.000018
2    105    0.000017    0.000032    0.000015
2    106    0.000017    0.000033    0.000016
2    107    0.000015    0.000033    0.000018
2    108    0.000015    0.000033    0.000018
2    109    0.000016    0.000034    0.000018
2    110    0.000015    0.000033    0.000018
2    111    0.000016    0.000034    0.000018
2    112    0.000015    0.000035    0.000020
2    113    0.000017    0.000034    0.000017
2    114    0.000019    0.000035    0.000016
2    115    0.000018    0.000036    0.000018
2    116    0.000018    0.000036    0.000018
2    117    0.000017    0.000037    0.000020
2    118    0.000019    0.000036    0.000017
2    119    0.000019    0.000037    0.000018
2    120    0.000020    0.000038    0.000018
2    121    0.000021    0.000038    0.000017
2    122    0.000022    0.000039    0.000017
2    123    0.000022    0.000038    0.000016
2    124    0.000021    0.000038    0.000017
2    125    0.000021    0.000039    0.000018
2    126    0.000021    0.000039    0.000018
2    127    0.000021    0.000039    0.000018
2    128    0.000022    0.000040    0.000018
2    129    0.000022    0.000040    0.000018
2    130    0.000022    0.000041    0.000019
2    131    0.000022    0.000042    0.000020
2    132    0.000025    0.000042    0.000017
2    133    0.000024    0.000042    0.000018
2    134    0.000026    0.000044    0.000018
2    135    0.000024    0.000044    0.000020
2    136    0.000033    0.000045    0.000012
2    137    0.000024    0.000044    0.000020
2    138    0.000026    0.000045    0.000019
2    139    0.000025    0.000045    0.000020
2    140    0.000026    0.000051    0.000025
2    141    0.000034    0.000045    0.000011
2    142    0.000026    0.000046    0.000020
2    143    0.000026    0.000046    0.000020
2    144    0.000028    0.000046    0.000018
2    145    0.000032    0.000047    0.000015
2    146    0.000028    0.000047    0.000019
2    147    0.000027    0.000048    0.000021
2    148    0.000030    0.000056    0.000026
2    149    0.000031    0.000049    0.000018
2    150    0.000032    0.000049    0.000017
3    20    0.000001    0.000005    0.000004
3    21    0.000001    0.000006    0.000005
3    22    0.000001    0.000005    0.000004
3    23    0.000002    0.000006    0.000004
3    24    0.000002    0.000006    0.000004
3    25    0.000001    0.000007    0.000006
3    26    0.000002    0.000007    0.000005
3    27    0.000001    0.000006    0.000005
3    28    0.000001    0.000007    0.000006
3    29    0.000003    0.000007    0.000004
3    30    0.000002    0.000008    0.000006
3    31    0.000002    0.000008    0.000006
3    32    0.000002    0.000008    0.000006
3    33    0.000004    0.000011    0.000007
3    34    0.000002    0.000009    0.000007
3    35    0.000003    0.000009    0.000006
3    36    0.000003    0.000010    0.000007
3    37    0.000002    0.000010    0.000008
3    38    0.000003    0.000010    0.000007
3    39    0.000003    0.000010    0.000007
3    40    0.000003    0.000011    0.000008
3    41    0.000003    0.000011    0.000008
3    42    0.000004    0.000012    0.000008
3    43    0.000004    0.000013    0.000009
3    44    0.000004    0.000013    0.000009
3    45    0.000004    0.000013    0.000009
3    46    0.000004    0.000012    0.000008
3    47    0.000004    0.000013    0.000009
3    48    0.000004    0.000018    0.000014
3    49    0.000003    0.000014    0.000011
3    50    0.000005    0.000014    0.000009
3    51    0.000004    0.000015    0.000011
3    52    0.000005    0.000015    0.000010
3    53    0.000005    0.000015    0.000010
3    54    0.000004    0.000016    0.000012
3    55    0.000005    0.000016    0.000011
3    56    0.000005    0.000016    0.000011
3    57    0.000005    0.000016    0.000011
3    58    0.000005    0.000016    0.000011
3    59    0.000007    0.000017    0.000010
3    60    0.000005    0.000017    0.000012
3    61    0.000006    0.000018    0.000012
3    62    0.000009    0.000018    0.000009
3    63    0.000007    0.000018    0.000011
3    64    0.000009    0.000018    0.000009
3    65    0.000007    0.000018    0.000011
3    66    0.000007    0.000019    0.000012
3    67    0.000007    0.000020    0.000013
3    68    0.000008    0.000020    0.000012
3    69    0.000007    0.000020    0.000013
3    70    0.000008    0.000021    0.000013
3    71    0.000007    0.000021    0.000014
3    72    0.000008    0.000021    0.000013
3    73    0.000008    0.000022    0.000014
3    74    0.000008    0.000022    0.000014
3    75    0.000008    0.000023    0.000015
3    76    0.000009    0.000023    0.000014
3    77    0.000009    0.000023    0.000014
3    78    0.000009    0.000023    0.000014
3    79    0.000009    0.000024    0.000015
3    80    0.000011    0.000024    0.000013
3    81    0.000010    0.000024    0.000014
3    82    0.000010    0.000025    0.000015
3    83    0.000009    0.000026    0.000017
3    84    0.000011    0.000025    0.000014
3    85    0.000012    0.000026    0.000014
3    86    0.000011    0.000026    0.000015
3    87    0.000010    0.000026    0.000016
3    88    0.000011    0.000027    0.000016
3    89    0.000012    0.000027    0.000015
3    90    0.000011    0.000027    0.000016
3    91    0.000010    0.000028    0.000018
3    92    0.000012    0.000027    0.000015
3    93    0.000012    0.000028    0.000016
3    94    0.000013    0.000028    0.000015
3    95    0.000012    0.000028    0.000016
3    96    0.000013    0.000029    0.000016
3    97    0.000012    0.000029    0.000017
3    98    0.000014    0.000030    0.000016
3    99    0.000013    0.000030    0.000017
3    100    0.000015    0.000031    0.000016
3    101    0.000015    0.000031    0.000016
3    102    0.000014    0.000032    0.000018
3    103    0.000015    0.000032    0.000017
3    104    0.000015    0.000032    0.000017
3    105    0.000016    0.000032    0.000016
3    106    0.000015    0.000033    0.000018
3    107    0.000016    0.000033    0.000017
3    108    0.000015    0.000033    0.000018
3    109    0.000016    0.000034    0.000018
3    110    0.000014    0.000033    0.000019
3    111    0.000015    0.000035    0.000020
3    112    0.000017    0.000034    0.000017
3    113    0.000016    0.000035    0.000019
3    114    0.000017    0.000035    0.000018
3    115    0.000017    0.000036    0.000019
3    116    0.000017    0.000036    0.000019
3    117    0.000018    0.000036    0.000018
3    118    0.000018    0.000037    0.000019
3    119    0.000021    0.000037    0.000016
3    120    0.000019    0.000037    0.000018
3    121    0.000022    0.000038    0.000016
3    122    0.000020    0.000038    0.000018
3    123    0.000019    0.000038    0.000019
3    124    0.000024    0.000038    0.000014
3    125    0.000023    0.000039    0.000016
3    126    0.000022    0.000039    0.000017
3    127    0.000022    0.000040    0.000018
3    128    0.000020    0.000041    0.000021
3    129    0.000022    0.000041    0.000019
3    130    0.000022    0.000041    0.000019
3    131    0.000022    0.000042    0.000020
3    132    0.000023    0.000042    0.000019
3    133    0.000024    0.000043    0.000019
3    134    0.000023    0.000043    0.000020
3    135    0.000025    0.000044    0.000019
3    136    0.000027    0.000043    0.000016
3    137    0.000024    0.000044    0.000020
3    138    0.000026    0.000044    0.000018
3    139    0.000024    0.000044    0.000020
3    140    0.000026    0.000045    0.000019
3    141    0.000025    0.000045    0.000020
3    142    0.000025    0.000046    0.000021
3    143    0.000028    0.000046    0.000018
3    144    0.000028    0.000046    0.000018
3    145    0.000028    0.000047    0.000019
3    146    0.000028    0.000047    0.000019
3    147    0.000029    0.000047    0.000018
3    148    0.000027    0.000048    0.000021
3    149    0.000030    0.000049    0.000019
3    150    0.000030    0.000049    0.000019
4    20    0.000002    0.000005    0.000003
4    21    0.000001    0.000005    0.000004
4    22    0.000002    0.000006    0.000004
4    23    0.000001    0.000006    0.000005
4    24    0.000001    0.000006    0.000005
4    25    0.000002    0.000006    0.000004
4    26    0.000001    0.000006    0.000005
4    27    0.000002    0.000007    0.000005
4    28    0.000002    0.000007    0.000005
4    29    0.000002    0.000008    0.000006
4    30    0.000002    0.000008    0.000006
4    31    0.000002    0.000009    0.000007
4    32    0.000002    0.000008    0.000006
4    33    0.000002    0.000008    0.000006
4    34    0.000002    0.000010    0.000008
4    35    0.000002    0.000010    0.000008
4    36    0.000003    0.000010    0.000007
4    37    0.000002    0.000010    0.000008
4    38    0.000003    0.000010    0.000007
4    39    0.000003    0.000011    0.000008
4    40    0.000003    0.000011    0.000008
4    41    0.000003    0.000011    0.000008
4    42    0.000003    0.000011    0.000008
4    43    0.000003    0.000012    0.000009
4    44    0.000003    0.000012    0.000009
4    45    0.000003    0.000012    0.000009
4    46    0.000004    0.000012    0.000008
4    47    0.000004    0.000013    0.000009
4    48    0.000004    0.000013    0.000009
4    49    0.000005    0.000013    0.000008
4    50    0.000003    0.000014    0.000011
4    51    0.000005    0.000015    0.000010
4    52    0.000005    0.000015    0.000010
4    53    0.000004    0.000015    0.000011
4    54    0.000004    0.000015    0.000011
4    55    0.000005    0.000015    0.000010
4    56    0.000005    0.000015    0.000010
4    57    0.000005    0.000016    0.000011
4    58    0.000006    0.000016    0.000010
4    59    0.000005    0.000016    0.000011
4    60    0.000005    0.000017    0.000012
4    61    0.000006    0.000018    0.000012
4    62    0.000006    0.000018    0.000012
4    63    0.000006    0.000018    0.000012
4    64    0.000007    0.000017    0.000010
4    65    0.000007    0.000018    0.000011
4    66    0.000007    0.000019    0.000012
4    67    0.000007    0.000019    0.000012
4    68    0.000007    0.000020    0.000013
4    69    0.000007    0.000020    0.000013
4    70    0.000007    0.000021    0.000014
4    71    0.000007    0.000022    0.000015
4    72    0.000008    0.000021    0.000013
4    73    0.000009    0.000021    0.000012
4    74    0.000007    0.000022    0.000015
4    75    0.000008    0.000022    0.000014
4    76    0.000008    0.000022    0.000014
4    77    0.000010    0.000023    0.000013
4    78    0.000009    0.000024    0.000015
4    79    0.000010    0.000024    0.000014
4    80    0.000009    0.000023    0.000014
4    81    0.000010    0.000024    0.000014
4    82    0.000010    0.000024    0.000014
4    83    0.000010    0.000025    0.000015
4    84    0.000010    0.000025    0.000015
4    85    0.000011    0.000025    0.000014
4    86    0.000010    0.000026    0.000016
4    87    0.000010    0.000026    0.000016
4    88    0.000010    0.000027    0.000017
4    89    0.000013    0.000026    0.000013
4    90    0.000012    0.000028    0.000016
4    91    0.000011    0.000027    0.000016
4    92    0.000013    0.000028    0.000015
4    93    0.000013    0.000028    0.000015
4    94    0.000014    0.000028    0.000014
4    95    0.000013    0.000029    0.000016
4    96    0.000013    0.000029    0.000016
4    97    0.000014    0.000030    0.000016
4    98    0.000013    0.000029    0.000016
4    99    0.000014    0.000030    0.000016
4    100    0.000013    0.000030    0.000017
4    101    0.000015    0.000031    0.000016
4    102    0.000017    0.000031    0.000014
4    103    0.000015    0.000031    0.000016
4    104    0.000015    0.000031    0.000016
4    105    0.000015    0.000031    0.000016
4    106    0.000015    0.000034    0.000019
4    107    0.000015    0.000033    0.000018
4    108    0.000015    0.000033    0.000018
4    109    0.000018    0.000033    0.000015
4    110    0.000017    0.000033    0.000016
4    111    0.000016    0.000034    0.000018
4    112    0.000018    0.000034    0.000016
4    113    0.000017    0.000035    0.000018
4    114    0.000017    0.000036    0.000019
4    115    0.000019    0.000036    0.000017
4    116    0.000019    0.000037    0.000018
4    117    0.000019    0.000037    0.000018
4    118    0.000018    0.000038    0.000020
4    119    0.000020    0.000038    0.000018
4    120    0.000021    0.000038    0.000017
4    121    0.000020    0.000037    0.000017
4    122    0.000022    0.000038    0.000016
4    123    0.000021    0.000038    0.000017
4    124    0.000022    0.000039    0.000017
4    125    0.000021    0.000040    0.000019
4    126    0.000022    0.000040    0.000018
4    127    0.000024    0.000039    0.000015
4    128    0.000023    0.000040    0.000017
4    129    0.000021    0.000041    0.000020
4    130    0.000024    0.000042    0.000018
4    131    0.000024    0.000041    0.000017
4    132    0.000021    0.000042    0.000021
4    133    0.000024    0.000043    0.000019
4    134    0.000025    0.000043    0.000018
4    135    0.000026    0.000042    0.000016
4    136    0.000025    0.000043    0.000018
4    137    0.000024    0.000043    0.000019
4    138    0.000026    0.000045    0.000019
4    139    0.000025    0.000045    0.000020
4    140    0.000025    0.000045    0.000020
4    141    0.000028    0.000045    0.000017
4    142    0.000027    0.000045    0.000018
4    143    0.000028    0.000045    0.000017
4    144    0.000026    0.000046    0.000020
4    145    0.000028    0.000045    0.000017
4    146    0.000029    0.000048    0.000019
4    147    0.000026    0.000048    0.000022
4    148    0.000029    0.000048    0.000019
4    149    0.000030    0.000048    0.000018
4    150    0.000031    0.000049    0.000018
5    20    0.000001    0.000005    0.000004
5    21    0.000002    0.000005    0.000003
5    22    0.000001    0.000006    0.000005
5    23    0.000001    0.000006    0.000005
5    24    0.000001    0.000006    0.000005
5    25    0.000002    0.000006    0.000004
5    26    0.000001    0.000006    0.000005
5    27    0.000002    0.000007    0.000005
5    28    0.000002    0.000007    0.000005
5    29    0.000002    0.000007    0.000005
5    30    0.000002    0.000008    0.000006
5    31    0.000002    0.000008    0.000006
5    32    0.000002    0.000008    0.000006
5    33    0.000003    0.000009    0.000006
5    34    0.000003    0.000009    0.000006
5    35    0.000003    0.000009    0.000006
5    36    0.000003    0.000010    0.000007
5    37    0.000002    0.000010    0.000008
5    38    0.000003    0.000010    0.000007
5    39    0.000003    0.000011    0.000008
5    40    0.000003    0.000011    0.000008
5    41    0.000003    0.000011    0.000008
5    42    0.000003    0.000012    0.000009
5    43    0.000004    0.000013    0.000009
5    44    0.000004    0.000012    0.000008
5    45    0.000003    0.000013    0.000010
5    46    0.000004    0.000012    0.000008
5    47    0.000004    0.000013    0.000009
5    48    0.000004    0.000013    0.000009
5    49    0.000005    0.000013    0.000008
5    50    0.000004    0.000014    0.000010
5    51    0.000004    0.000015    0.000011
5    52    0.000005    0.000015    0.000010
5    53    0.000005    0.000015    0.000010
5    54    0.000005    0.000014    0.000009
5    55    0.000005    0.000016    0.000011
5    56    0.000005    0.000015    0.000010
5    57    0.000005    0.000016    0.000011
5    58    0.000004    0.000015    0.000011
5    59    0.000006    0.000016    0.000010
5    60    0.000005    0.000017    0.000012
5    61    0.000006    0.000018    0.000012
5    62    0.000006    0.000018    0.000012
5    63    0.000006    0.000018    0.000012
5    64    0.000006    0.000019    0.000013
5    65    0.000007    0.000019    0.000012
5    66    0.000006    0.000019    0.000013
5    67    0.000006    0.000019    0.000013
5    68    0.000007    0.000020    0.000013
5    69    0.000008    0.000021    0.000013
5    70    0.000008    0.000021    0.000013
5    71    0.000007    0.000021    0.000014
5    72    0.000008    0.000021    0.000013
5    73    0.000009    0.000022    0.000013
5    74    0.000008    0.000022    0.000014
5    75    0.000008    0.000022    0.000014
5    76    0.000008    0.000023    0.000015
5    77    0.000008    0.000023    0.000015
5    78    0.000009    0.000024    0.000015
5    79    0.000009    0.000024    0.000015
5    80    0.000010    0.000024    0.000014
5    81    0.000009    0.000025    0.000016
5    82    0.000010    0.000025    0.000015
5    83    0.000009    0.000024    0.000015
5    84    0.000010    0.000025    0.000015
5    85    0.000011    0.000026    0.000015
5    86    0.000010    0.000026    0.000016
5    87    0.000012    0.000026    0.000014
5    88    0.000011    0.000026    0.000015
5    89    0.000010    0.000026    0.000016
5    90    0.000012    0.000027    0.000015
5    91    0.000012    0.000028    0.000016
5    92    0.000011    0.000027    0.000016
5    93    0.000012    0.000028    0.000016
5    94    0.000014    0.000028    0.000014
5    95    0.000013    0.000029    0.000016
5    96    0.000011    0.000029    0.000018
5    97    0.000014    0.000029    0.000015
