attempt    arraySize    insertionSortTime    mergeSortTime    diffTime
1    90    0.000072    0.000058    0.000014
1    91    0.000065    0.000059    0.000006
1    92    0.000066    0.000058    0.000008
1    93    0.000077    0.000060    0.000017
1    94    0.000075    0.000060    0.000015
1    95    0.000077    0.000060    0.000017
1    96    0.000078    0.000061    0.000017
1    97    0.000087    0.000062    0.000025
1    98    0.000088    0.000064    0.000024
1    99    0.000093    0.000064    0.000029
1    100    0.000090    0.000065    0.000025
1    101    0.000088    0.000065    0.000023
1    102    0.000087    0.000067    0.000020
1    103    0.000084    0.000068    0.000016
1    104    0.000097    0.000068    0.000029
1    105    0.000104    0.000068    0.000036
1    106    0.000104    0.000069    0.000035
1    107    0.000095    0.000071    0.000024
1    108    0.000099    0.000072    0.000027
1    109    0.000105    0.000072    0.000033
1    110    0.000105    0.000073    0.000032
1    111    0.000099    0.000074    0.000025
1    112    0.000104    0.000075    0.000029
1    113    0.000093    0.000075    0.000018
1    114    0.000111    0.000077    0.000034
1    115    0.000111    0.000076    0.000035
1    116    0.000105    0.000077    0.000028
1    117    0.000130    0.000078    0.000052
1    118    0.000120    0.000079    0.000041
1    119    0.000118    0.000081    0.000037
1    120    0.000106    0.000080    0.000026
1    121    0.000118    0.000081    0.000037
1    122    0.000125    0.000082    0.000043
1    123    0.000122    0.000082    0.000040
1    124    0.000130    0.000084    0.000046
1    125    0.000114    0.000084    0.000030
1    126    0.000137    0.000085    0.000052
1    127    0.000138    0.000085    0.000053
1    128    0.000137    0.000086    0.000051
1    129    0.000137    0.000087    0.000050
1    130    0.000157    0.000087    0.000070
1    131    0.000151    0.000088    0.000063
1    132    0.000160    0.000090    0.000070
1    133    0.000152    0.000091    0.000061
1    134    0.000155    0.000092    0.000063
1    135    0.000168    0.000093    0.000075
1    136    0.000159    0.000093    0.000066
1    137    0.000140    0.000094    0.000046
1    138    0.000162    0.000094    0.000068
1    139    0.000170    0.000096    0.000074
1    140    0.000164    0.000097    0.000067
1    141    0.000167    0.000097    0.000070
1    142    0.000170    0.000097    0.000073
1    143    0.000204    0.000099    0.000105
1    144    0.000158    0.000099    0.000059
1    145    0.000165    0.000101    0.000064
1    146    0.000170    0.000101    0.000069
1    147    0.000170    0.000101    0.000069
1    148    0.000203    0.000103    0.000100
1    149    0.000184    0.000104    0.000080
1    150    0.000193    0.000105    0.000088
2    20    0.000004    0.000010    0.000006
2    21    0.000005    0.000010    0.000005
2    22    0.000006    0.000011    0.000005
2    23    0.000006    0.000011    0.000005
2    24    0.000005    0.000011    0.000006
2    25    0.000008    0.000012    0.000004
2    26    0.000006    0.000014    0.000008
2    27    0.000007    0.000014    0.000007
2    28    0.000007    0.000014    0.000007
2    29    0.000008    0.000015    0.000007
2    30    0.000007    0.000016    0.000009
2    31    0.000011    0.000016    0.000005
2    32    0.000009    0.000017    0.000008
2    33    0.000009    0.000018    0.000009
2    34    0.000013    0.000018    0.000005
2    35    0.000012    0.000019    0.000007
2    36    0.000013    0.000020    0.000007
2    37    0.000013    0.000020    0.000007
2    38    0.000015    0.000021    0.000006
2    39    0.000014    0.000021    0.000007
2    40    0.000017    0.000022    0.000005
2    41    0.000017    0.000023    0.000006
2    42    0.000018    0.000024    0.000006
2    43    0.000017    0.000024    0.000007
2    44    0.000017    0.000025    0.000008
2    45    0.000017    0.000025    0.000008
2    46    0.000018    0.000026    0.000008
2    47    0.000025    0.000027    0.000002
2    48    0.000020    0.000027    0.000007
2    49    0.000028    0.000028    0.000000
2    50    0.000024    0.000028    0.000004
2    51    0.000022    0.000030    0.000008
2    52    0.000026    0.000029    0.000003
2    53    0.000024    0.000030    0.000006
2    54    0.000029    0.000031    0.000002
2    55    0.000024    0.000032    0.000008
2    56    0.000030    0.000033    0.000003
2    57    0.000030    0.000033    0.000003
2    58    0.000028    0.000034    0.000006
2    59    0.000029    0.000035    0.000006
2    60    0.000034    0.000036    0.000002
2    61    0.000032    0.000036    0.000004
2    62    0.000031    0.000037    0.000006
2    63    0.000036    0.000038    0.000002
2    64    0.000037    0.000038    0.000001
2    65    0.000037    0.000039    0.000002
2    66    0.000035    0.000039    0.000004
2    67    0.000038    0.000041    0.000003
2    68    0.000041    0.000042    0.000001
2    69    0.000045    0.000042    0.000003
2    70    0.000041    0.000043    0.000002
2    71    0.000043    0.000044    0.000001
2    72    0.000043    0.000045    0.000002
2    73    0.000050    0.000045    0.000005
2    74    0.000046    0.000046    0.000000
2    75    0.000048    0.000047    0.000001
2    76    0.000048    0.000047    0.000001
2    77    0.000049    0.000047    0.000002
2    78    0.000049    0.000048    0.000001
2    79    0.000056    0.000049    0.000007
2    80    0.000055    0.000050    0.000005
2    81    0.000055    0.000051    0.000004
2    82    0.000057    0.000052    0.000005
2    83    0.000059    0.000052    0.000007
2    84    0.000056    0.000053    0.000003
2    85    0.000059    0.000054    0.000005
2    86    0.000054    0.000055    0.000001
2    87    0.000069    0.000056    0.000013
2    88    0.000072    0.000056    0.000016
2    89    0.000064    0.000057    0.000007
2    90    0.000067    0.000057    0.000010
2    91    0.000071    0.000058    0.000013
2    92    0.000072    0.000058    0.000014
2    93    0.000065    0.000070    0.000005
2    94    0.000077    0.000060    0.000017
2    95    0.000078    0.000060    0.000018
2    96    0.000079    0.000061    0.000018
2    97    0.000084    0.000062    0.000022
2    98    0.000083    0.000063    0.000020
2    99    0.000090    0.000064    0.000026
2    100    0.000095    0.000064    0.000031
2    101    0.000085    0.000066    0.000019
2    102    0.000091    0.000065    0.000026
2    103    0.000087    0.000067    0.000020
2    104    0.000097    0.000068    0.000029
2    105    0.000083    0.000069    0.000014
2    106    0.000107    0.000069    0.000038
2    107    0.000110    0.000070    0.000040
2    108    0.000095    0.000070    0.000025
2    109    0.000093    0.000072    0.000021
2    110    0.000091    0.000073    0.000018
2    111    0.000098    0.000073    0.000025
2    112    0.000102    0.000074    0.000028
2    113    0.000114    0.000076    0.000038
2    114    0.000119    0.000076    0.000043
2    115    0.000119    0.000076    0.000043
2    116    0.000124    0.000077    0.000047
2    117    0.000121    0.000079    0.000042
2    118    0.000121    0.000079    0.000042
2    119    0.000136    0.000080    0.000056
2    120    0.000124    0.000080    0.000044
2    121    0.000132    0.000082    0.000050
2    122    0.000133    0.000081    0.000052
2    123    0.000132    0.000082    0.000050
2    124    0.000119    0.000084    0.000035
2    125    0.000138    0.000084    0.000054
2    126    0.000139    0.000085    0.000054
2    127    0.000132    0.000085    0.000047
2    128    0.000123    0.000085    0.000038
2    129    0.000140    0.000087    0.000053
2    130    0.000132    0.000087    0.000045
2    131    0.000140    0.000089    0.000051
2    132    0.000142    0.000090    0.000052
2    133    0.000143    0.000091    0.000052
2    134    0.000159    0.000091    0.000068
2    135    0.000169    0.000093    0.000076
2    136    0.000143    0.000094    0.000049
2    137    0.000172    0.000094    0.000078
2    138    0.000161    0.000095    0.000066
2    139    0.000170    0.000095    0.000075
2    140    0.000156    0.000096    0.000060
2    141    0.000158    0.000097    0.000061
2    142    0.000177    0.000098    0.000079
2    143    0.000160    0.000099    0.000061
2    144    0.000158    0.000100    0.000058
2    145    0.000180    0.000099    0.000081
2    146    0.000176    0.000101    0.000075
2    147    0.000193    0.000101    0.000092
2    148    0.000175    0.000102    0.000073
2    149    0.000185    0.000103    0.000082
2    150    0.000190    0.000103    0.000087
3    20    0.000005    0.000009    0.000004
3    21    0.000005    0.000010    0.000005
3    22    0.000004    0.000011    0.000007
3    23    0.000007    0.000012    0.000005
3    24    0.000006    0.000012    0.000006
3    25    0.000006    0.000013    0.000007
3    26    0.000006    0.000013    0.000007
3    27    0.000007    0.000013    0.000006
3    28    0.000008    0.000014    0.000006
3    29    0.000008    0.000015    0.000007
3    30    0.000009    0.000015    0.000006
3    31    0.000008    0.000016    0.000008
3    32    0.000011    0.000017    0.000006
3    33    0.000012    0.000017    0.000005
3    34    0.000010    0.000018    0.000008
3    35    0.000013    0.000019    0.000006
3    36    0.000011    0.000019    0.000008
3    37    0.000014    0.000020    0.000006
3    38    0.000012    0.000020    0.000008
3    39    0.000015    0.000022    0.000007
3    40    0.000016    0.000022    0.000006
3    41    0.000015    0.000022    0.000007
3    42    0.000018    0.000024    0.000006
3    43    0.000019    0.000025    0.000006
3    44    0.000018    0.000025    0.000007
3    45    0.000016    0.000025    0.000009
3    46    0.000019    0.000027    0.000008
3    47    0.000021    0.000027    0.000006
3    48    0.000023    0.000028    0.000005
3    49    0.000021    0.000028    0.000007
3    50    0.000021    0.000029    0.000008
3    51    0.000025    0.000030    0.000005
3    52    0.000022    0.000029    0.000007
3    53    0.000024    0.000031    0.000007
3    54    0.000026    0.000031    0.000005
3    55    0.000023    0.000032    0.000009
3    56    0.000026    0.000033    0.000007
3    57    0.000027    0.000034    0.000007
3    58    0.000030    0.000035    0.000005
3    59    0.000036    0.000036    0.000000
3    60    0.000032    0.000036    0.000004
3    61    0.000035    0.000037    0.000002
3    62    0.000029    0.000037    0.000008
3    63    0.000036    0.000038    0.000002
3    64    0.000035    0.000039    0.000004
3    65    0.000032    0.000039    0.000007
3    66    0.000036    0.000041    0.000005
3    67    0.000038    0.000041    0.000003
3    68    0.000045    0.000042    0.000003
3    69    0.000037    0.000043    0.000006
3    70    0.000039    0.000043    0.000004
3    71    0.000039    0.000044    0.000005
3    72    0.000042    0.000045    0.000003
3    73    0.000045    0.000045    0.000000
3    74    0.000044    0.000055    0.000011
3    75    0.000058    0.000047    0.000011
3    76    0.000045    0.000047    0.000002
3    77    0.000049    0.000048    0.000001
3    78    0.000055    0.000048    0.000007
3    79    0.000051    0.000049    0.000002
3    80    0.000060    0.000050    0.000010
3    81    0.000055    0.000051    0.000004
3    82    0.000062    0.000051    0.000011
3    83    0.000058    0.000052    0.000006
3    84    0.000055    0.000053    0.000002
3    85    0.000062    0.000054    0.000008
3    86    0.000063    0.000055    0.000008
3    87    0.000069    0.000055    0.000014
3    88    0.000065    0.000056    0.000009
3    89    0.000067    0.000057    0.000010
3    90    0.000067    0.000058    0.000009
3    91    0.000067    0.000057    0.000010
3    92    0.000072    0.000058    0.000014
3    93    0.000074    0.000059    0.000015
3    94    0.000080    0.000060    0.000020
3    95    0.000075    0.000061    0.000014
3    96    0.000069    0.000061    0.000008
3    97    0.000090    0.000061    0.000029
3    98    0.000082    0.000063    0.000019
3    99    0.000097    0.000064    0.000033
3    100    0.000086    0.000065    0.000021
3    101    0.000091    0.000066    0.000025
3    102    0.000095    0.000066    0.000029
3    103    0.000084    0.000067    0.000017
3    104    0.000091    0.000067    0.000024
3    105    0.000090    0.000069    0.000021
3    106    0.000096    0.000069    0.000027
3    107    0.000094    0.000069    0.000025
3    108    0.000092    0.000071    0.000021
3    109    0.000108    0.000072    0.000036
3    110    0.000105    0.000073    0.000032
3    111    0.000102    0.000074    0.000028
3    112    0.000111    0.000074    0.000037
3    113    0.000101    0.000075    0.000026
3    114    0.000108    0.000076    0.000032
3    115    0.000110    0.000076    0.000034
3    116    0.000121    0.000078    0.000043
3    117    0.000121    0.000078    0.000043
3    118    0.000110    0.000079    0.000031
3    119    0.000122    0.000081    0.000041
3    120    0.000113    0.000081    0.000032
3    121    0.000121    0.000082    0.000039
3    122    0.000115    0.000082    0.000033
3    123    0.000124    0.000082    0.000042
3    124    0.000131    0.000083    0.000048
3    125    0.000135    0.000083    0.000052
3    126    0.000129    0.000085    0.000044
3    127    0.000126    0.000085    0.000041
3    128    0.000149    0.000086    0.000063
3    129    0.000146    0.000087    0.000059
3    130    0.000150    0.000087    0.000063
3    131    0.000135    0.000089    0.000046
3    132    0.000149    0.000090    0.000059
3    133    0.000150    0.000091    0.000059
3    134    0.000153    0.000091    0.000062
3    135    0.000157    0.000093    0.000064
3    136    0.000161    0.000094    0.000067
3    137    0.000165    0.000094    0.000071
3    138    0.000163    0.000095    0.000068
3    139    0.000166    0.000096    0.000070
3    140    0.000160    0.000096    0.000064
3    141    0.000169    0.000097    0.000072
3    142    0.000161    0.000098    0.000063
3    143    0.000174    0.000099    0.000075
3    144    0.000168    0.000099    0.000069
3    145    0.000175    0.000101    0.000074
3    146    0.000169    0.000101    0.000068
3    147    0.000166    0.000102    0.000064
3    148    0.000192    0.000102    0.000090
3    149    0.000184    0.000102    0.000082
3    150    0.000184    0.000105    0.000079
4    20    0.000005    0.000009    0.000004
4    21    0.000006    0.000010    0.000004
4    22    0.000006    0.000011    0.000005
4    23    0.000005    0.000011    0.000006
4    24    0.000006    0.000012    0.000006
4    25    0.000008    0.000013    0.000005
4    26    0.000007    0.000013    0.000006
4    27    0.000008    0.000013    0.000005
4    28    0.000008    0.000014    0.000006
4    29    0.000009    0.000015    0.000006
4    30    0.000009    0.000016    0.000007
4    31    0.000009    0.000016    0.000007
4    32    0.000011    0.000017    0.000006
4    33    0.000010    0.000017    0.000007
4    34    0.000009    0.000019    0.000010
4    35    0.000012    0.000019    0.000007
4    36    0.000011    0.000019    0.000008
4    37    0.000015    0.000020    0.000005
4    38    0.000013    0.000021    0.000008
4    39    0.000016    0.000021    0.000005
4    40    0.000017    0.000022    0.000005
4    41    0.000014    0.000022    0.000008
4    42    0.000016    0.000023    0.000007
4    43    0.000015    0.000024    0.000009
4    44    0.000019    0.000025    0.000006
4    45    0.000022    0.000026    0.000004
4    46    0.000018    0.000026    0.000008
4    47    0.000018    0.000026    0.000008
4    48    0.000020    0.000027    0.000007
4    49    0.000021    0.000027    0.000006
4    50    0.000018    0.000029    0.000011
4    51    0.000024    0.000029    0.000005
4    52    0.000024    0.000030    0.000006
4    53    0.000022    0.000030    0.000008
4    54    0.000027    0.000031    0.000004
4    55    0.000025    0.000032    0.000007
4    56    0.000028    0.000033    0.000005
4    57    0.000027    0.000033    0.000006
4    58    0.000033    0.000034    0.000001
4    59    0.000035    0.000035    0.000000
4    60    0.000037    0.000036    0.000001
4    61    0.000032    0.000036    0.000004
4    62    0.000036    0.000038    0.000002
4    63    0.000032    0.000038    0.000006
4    64    0.000036    0.000039    0.000003
4    65    0.000038    0.000039    0.000001
4    66    0.000038    0.000039    0.000001
4    67    0.000039    0.000041    0.000002
4    68    0.000038    0.000042    0.000004
4    69    0.000044    0.000042    0.000002
4    70    0.000039    0.000044    0.000005
4    71    0.000036    0.000044    0.000008
4    72    0.000044    0.000044    0.000000
4    73    0.000049    0.000045    0.000004
4    74    0.000048    0.000046    0.000002
4    75    0.000053    0.000047    0.000006
4    76    0.000057    0.000048    0.000009
4    77    0.000058    0.000049    0.000009
4    78    0.000050    0.000048    0.000002
4    79    0.000054    0.000050    0.000004
4    80    0.000053    0.000050    0.000003
4    81    0.000058    0.000050    0.000008
4    82    0.000057    0.000051    0.000006
4    83    0.000064    0.000053    0.000011
4    84    0.000062    0.000053    0.000009
4    85    0.000062    0.000054    0.000008
4    86    0.000063    0.000055    0.000008
4    87    0.000063    0.000055    0.000008
4    88    0.000061    0.000056    0.000005
4    89    0.000076    0.000058    0.000018
4    90    0.000075    0.000057    0.000018
4    91    0.000075    0.000058    0.000017
4    92    0.000066    0.000059    0.000007
4    93    0.000071    0.000059    0.000012
4    94    0.000078    0.000060    0.000018
4    95    0.000075    0.000060    0.000015
4    96    0.000079    0.000062    0.000017
4    97    0.000083    0.000062    0.000021
4    98    0.000083    0.000063    0.000020
4    99    0.000086    0.000064    0.000022
4    100    0.000091    0.000064    0.000027
4    101    0.000081    0.000067    0.000014
4    102    0.000092    0.000066    0.000026
4    103    0.000089    0.000068    0.000021
4    104    0.000095    0.000068    0.000027
4    105    0.000084    0.000069    0.000015
4    106    0.000096    0.000069    0.000027
4    107    0.000100    0.000070    0.000030
4    108    0.000104    0.000071    0.000033
4    109    0.000100    0.000073    0.000027
4    110    0.000088    0.000073    0.000015
4    111    0.000099    0.000073    0.000026
4    112    0.000100    0.000074    0.000026
4    113    0.000100    0.000076    0.000024
4    114    0.000102    0.000076    0.000026
4    115    0.000122    0.000076    0.000046
4    116    0.000129    0.000077    0.000052
4    117    0.000114    0.000078    0.000036
4    118    0.000117    0.000079    0.000038
4    119    0.000118    0.000079    0.000039
4    120    0.000112    0.000080    0.000032
4    121    0.000134    0.000082    0.000052
4    122    0.000130    0.000082    0.000048
4    123    0.000124    0.000082    0.000042
4    124    0.000133    0.000083    0.000050
4    125    0.000120    0.000083    0.000037
4    126    0.000143    0.000085    0.000058
4    127    0.000127    0.000085    0.000042
4    128    0.000150    0.000087    0.000063
4    129    0.000131    0.000087    0.000044
4    130    0.000136    0.000089    0.000047
4    131    0.000139    0.000089    0.000050
4    132    0.000152    0.000090    0.000062
4    133    0.000158    0.000091    0.000067
4    134    0.000142    0.000092    0.000050
4    135    0.000159    0.000092    0.000067
4    136    0.000154    0.000094    0.000060
4    137    0.000164    0.000094    0.000070
4    138    0.000158    0.000094    0.000064
4    139    0.000169    0.000095    0.000074
4    140    0.000163    0.000097    0.000066
4    141    0.000160    0.000096    0.000064
4    142    0.000170    0.000098    0.000072
4    143    0.000167    0.000098    0.000069
4    144    0.000174    0.000099    0.000075
4    145    0.000169    0.000100    0.000069
4    146    0.000162    0.000101    0.000061
4    147    0.000185    0.000102    0.000083
4    148    0.000169    0.000103    0.000066
4    149    0.000194    0.000103    0.000091
4    150    0.000183    0.000104    0.000079
5    20    0.000004    0.000009    0.000005
5    21    0.000005    0.000011    0.000006
5    22    0.000005    0.000011    0.000006
5    23    0.000005    0.000012    0.000007
5    24    0.000005    0.000012    0.000007
5    25    0.000007    0.000013    0.000006
5    26    0.000007    0.000013    0.000006
5    27    0.000007    0.000014    0.000007
5    28    0.000008    0.000014    0.000006
5    29    0.000009    0.000015    0.000006
5    30    0.000010    0.000016    0.000006
5    31    0.000010    0.000017    0.000007
5    32    0.000009    0.000016    0.000007
5    33    0.000010    0.000018    0.000008
5    34    0.000013    0.000019    0.000006
5    35    0.000012    0.000019    0.000007
5    36    0.000014    0.000019    0.000005
5    37    0.000014    0.000020    0.000006
5    38    0.000014    0.000022    0.000008
5    39    0.000014    0.000022    0.000008
5    40    0.000013    0.000022    0.000009
5    41    0.000016    0.000022    0.000006
5    42    0.000016    0.000023    0.000007
5    43    0.000016    0.000024    0.000008
5    44    0.000015    0.000025    0.000010
5    45    0.000022    0.000025    0.000003
5    46    0.000021    0.000026    0.000005
5    47    0.000022    0.000027    0.000005
5    48    0.000020    0.000027    0.000007
5    49    0.000025    0.000028    0.000003
5    50    0.000024    0.000028    0.000004
5    51    0.000022    0.000030    0.000008
5    52    0.000021    0.000030    0.000009
5    53    0.000027    0.000030    0.000003
5    54    0.000026    0.000031    0.000005
5    55    0.000028    0.000033    0.000005
5    56    0.000029    0.000033    0.000004
5    57    0.000028    0.000034    0.000006
5    58    0.000029    0.000034    0.000005
5    59    0.000027    0.000035    0.000008
5    60    0.000032    0.000036    0.000004
5    61    0.000032    0.000038    0.000006
5    62    0.000034    0.000038    0.000004
5    63    0.000032    0.000037    0.000005
5    64    0.000039    0.000037    0.000002
5    65    0.000038    0.000039    0.000001
5    66    0.000038    0.000040    0.000002
5    67    0.000040    0.000041    0.000001
5    68    0.000035    0.000042    0.000007
5    69    0.000040    0.000042    0.000002
5    70    0.000047    0.000043    0.000004
5    71    0.000040    0.000044    0.000004
5    72    0.000043    0.000044    0.000001
5    73    0.000051    0.000045    0.000006
5    74    0.000050    0.000046    0.000004
5    75    0.000049    0.000047    0.000002
5    76    0.000057    0.000047    0.000010
5    77    0.000048    0.000048    0.000000
5    78    0.000049    0.000049    0.000000
5    79    0.000056    0.000049    0.000007
5    80    0.000054    0.000050    0.000004
5    81    0.000055    0.000050    0.000005
5    82    0.000060    0.000051    0.000009
5    83    0.000057    0.000052    0.000005
5    84    0.000069    0.000053    0.000016
5    85    0.000061    0.000054    0.000007
5    86    0.000068    0.000054    0.000014
5    87    0.000062    0.000056    0.000006
5    88    0.000071    0.000055    0.000016
5    89    0.000065    0.000057    0.000008
5    90    0.000068    0.000058    0.000010
5    91    0.000068    0.000058    0.000010
5    92    0.000074    0.000059    0.000015
5    93    0.000071    0.000060    0.000011
5    94    0.000074    0.000061    0.000013
5    95    0.000088    0.000060    0.000028
5    96    0.000078    0.000061    0.000017
5    97    0.000086    0.000062    0.000024
